partition,test_type,status,owner,model
parmcmisc,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmcmisc,ssn_continuity,PASS,Sebastian Porras,nio_mc-a0-26ww14a
parmcmisc,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmcmisc,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_mc-a0-26ww14a
parmcmisc,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_mc-a0-26ww14a
parmcmisc,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_mc-a0-26ww14a
parmcmisc,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_mc-a0-26ww14a
parmcmisc,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_mc-a0-26ww14a
parmcmse,atspeed_edt_edt_low_internal_serial_scan,FAIL,Emmanuel Araya,nio_mc-a0-26ww14a
parmcmse,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_mc-a0-26ww14a
parmcmse,ssn_continuity,PASS,Sebastian Porras,nio_mc-a0-26ww14a
parmcmse,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_mc-a0-26ww14a
parmcmse,stuckat_edt_bypass_low_internal_serial_chain,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmcmse,stuckat_edt_bypass_low_internal_serial_scan,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmcmse,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_mc-a0-26ww14a
parmcmse,stuckat_edt_edt_low_internal_serial_chain,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmcmse,stuckat_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmemdfi0,atspeed_edt_edt_low_internal_serial_scan,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemdfi0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemdfi0,ssn_continuity,MISSING,Sebastian Porras,nio_mc-a0-26ww14a
parmemdfi0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemdfi0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemdfi0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemdfi0,stuckat_edt_edt_low_internal_loopback,MISSING,Sebastian Porras,nio_mc-a0-26ww14a
parmemdfi0,stuckat_edt_edt_low_internal_serial_chain,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemdfi0,stuckat_edt_edt_low_internal_serial_scan,MISSING,Mauricio Segura,nio_mc-a0-26ww14a
parmemsram,atspeed_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmemsram,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_mc-a0-26ww14a
parmemsram,ssn_continuity,PASS,Sebastian Porras,nio_mc-a0-26ww14a
parmemsram,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_mc-a0-26ww14a
parmemsram,stuckat_edt_bypass_low_internal_serial_chain,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmemsram,stuckat_edt_bypass_low_internal_serial_scan,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmemsram,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_mc-a0-26ww14a
parmemsram,stuckat_edt_edt_low_internal_serial_chain,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmemsram,stuckat_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_mc-a0-26ww14a
parmioasf_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioasf_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmioasf_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmioasf_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmioasf_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioasf_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioasf_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmioasf_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioasf_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiocpc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiocpc_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocpc_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxlrx_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiocxltx_uio_0,atspeed_edt_edt_low_internal_serial_scan,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiocxltx_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiocxltx_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiocxltx_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiocxltx_uio_0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiocxltx_uio_0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiocxltx_uio_0,stuckat_edt_edt_low_internal_loopback,MISSING,Sebastian Porras,nio_uio-a0-26ww11a
parmiocxltx_uio_0,stuckat_edt_edt_low_internal_serial_chain,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiocxltx_uio_0,stuckat_edt_edt_low_internal_serial_scan,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,atspeed_edt_edt_low_internal_serial_scan,FAIL,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,stuckat_edt_bypass_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,stuckat_edt_bypass_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,stuckat_edt_edt_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblprxfcrarbmux,stuckat_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblptx,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblptx,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblptx,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiofblptx,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblptx,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblptx,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblptx,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiofblptx,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblptx,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,atspeed_edt_edt_low_internal_serial_scan,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,ssn_continuity,MISSING,Sebastian Porras,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,stuckat_edt_edt_low_internal_loopback,MISSING,Sebastian Porras,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,stuckat_edt_edt_low_internal_serial_chain,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiofblpvnpipeac_uio_0,stuckat_edt_edt_low_internal_serial_scan,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiohap_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiohap_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiohap_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiohap_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiohap_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiohap_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiohap_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiohap_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiohap_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmioiommu_uio_0,atspeed_edt_edt_low_internal_serial_scan,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioiommu_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioiommu_uio_0,ssn_continuity,MISSING,Sebastian Porras,nio_uio-a0-26ww11a
parmioiommu_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioiommu_uio_0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioiommu_uio_0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioiommu_uio_0,stuckat_edt_edt_low_internal_loopback,MISSING,Sebastian Porras,nio_uio-a0-26ww11a
parmioiommu_uio_0,stuckat_edt_edt_low_internal_serial_chain,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioiommu_uio_0,stuckat_edt_edt_low_internal_serial_scan,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmioitc_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mario Alpizar,nio_uio-a0-26ww11a
parmioitc_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmioitc_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmioitc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmioitc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmioitc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmioitc_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmioitc_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmioitc_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiomisc_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,ssn_continuity,PASS,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,stuckat_edt_edt_low_internal_loopback,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,stuckat_edt_edt_low_internal_serial_chain,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiomisc_uio_0,stuckat_edt_edt_low_internal_serial_scan,MISSING,KalthireddyX Gunasekhar,nio_uio-a0-26ww11a
parmiootc_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mauricio Segura,nio_uio-a0-26ww11a
parmiootc_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiootc_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiootc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiootc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiootc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiootc_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiootc_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiootc_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6trcore_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6tridelldp_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttcore_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
