partition,test_type,status,owner,model
parmiocxltx_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario,nio_uio-a0-26ww17a
parmiocxltx_uio_0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Mario,nio_uio-a0-26ww17a
parmiocxltx_uio_0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Mario,nio_uio-a0-26ww17a
parmiocxltx_uio_0,stuckat_edt_edt_low_internal_serial_chain,MISSING,Mario,nio_uio-a0-26ww17a
parmiocxltx_uio_0,stuckat_edt_edt_low_internal_serial_scan,MISSING,Mario,nio_uio-a0-26ww17a
parmiofblptx,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,ijtag_basic_tap_tests_rw_access,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,ijtag_basic_tap_tests_tlr_reset,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,parmiofblptx_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiofblptx,uio_1_ijtag_basic_tap_tests_rw_access,FAIL,Mario,nio_uio-a0-26ww17a
parmiofblptx,uio_1_ijtag_basic_tap_tests_tlr_reset,FAIL,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,parmiohap_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiohap_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,parmioitc_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmioitc_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,parmiopcie6ttcore_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiopcie6ttcore_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,parmiostaticmux_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario,nio_uio-a0-26ww17a
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario,nio_uio-a0-26ww17a
parmcmisc,atspeed_edt_bypass_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,atspeed_edt_edt_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,ijtag_basic_tap_tests_rw_access,FAIL,Mauricio,nio_mc-a0-26ww17a
parmcmisc,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,stuckat_edt_edt_low_internal_serial_chain,MISSING,Mauricio,nio_mc-a0-26ww17a
parmcmisc,stuckat_edt_edt_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,atspeed_edt_bypass_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,atspeed_edt_edt_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,ijtag_basic_tap_tests_rw_access,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,stuckat_edt_bypass_low_internal_serial_chain,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,stuckat_edt_bypass_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,stuckat_edt_edt_low_internal_serial_chain,MISSING,Mauricio,nio_mc-a0-26ww17a
parmemdfi0,stuckat_edt_edt_low_internal_serial_scan,MISSING,Mauricio,nio_mc-a0-26ww17a
parmioasf_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,ijtag_basic_tap_tests_rw_access,FAIL,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,ijtag_basic_tap_tests_tlr_reset,FAIL,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,parmioasf_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmioasf_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,parmiocpc_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocpc_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,parmiocxlrx_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiocxlrx_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,parmiootc_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiootc_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,atspeed_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,ijtag_basic_tap_tests_rw_access,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,ijtag_basic_tap_tests_tlr_reset,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,parmiopcie6trcore_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio,nio_uio-a0-26ww17a
parmiopcie6trcore_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio,nio_uio-a0-26ww17a
