test_name,test_status,test_result
pargpios5_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parhwrsfuse_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pargpios0_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pargpios0_ssn_continuity,PASS,PASS
parscfscatopllcsf1_ssn_continuity,PASS,PASS
parscfmeminffivr0e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminf2e_ssn_continuity,PASS,PASS
parscfmeminffivr0e_ssn_continuity,PASS,PASS
parscfmeminf2e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminf0e_ssn_continuity,PASS,PASS
parscfmemch5_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfscatopllcsf1_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminf0w_ssn_continuity,PASS,PASS
parscfmeminf0e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch3s_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch4_ssn_continuity,PASS,PASS
parscfmemch5_ssn_continuity,PASS,PASS
parscfmeminf0w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch3n_ssn_continuity,PASS,PASS
parscfmemch4_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch3n_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch2s_ssn_continuity,PASS,PASS
parscfmemch2s_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf4_ssn_continuity,PASS,PASS
parcinf4_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf3_ssn_continuity,PASS,PASS
parcinf3_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf2_ssn_continuity,PASS,PASS
parscfmemch1n_ssn_continuity,PASS,PASS
parcinf1_ssn_continuity,PASS,PASS
parcinf2_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch0s_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemch1n_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf0_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf1_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfioinf2w_ssn_continuity,PASS,PASS
parscfioinf2w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf0_ssn_continuity,PASS,PASS
parscfioinf2e_ssn_continuity,PASS,PASS
parscfioinf1w_ssn_continuity,PASS,PASS
parscfmemch0s_ssn_continuity,PASS,PASS
parscfioinf1w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabpwba_ssn_continuity,PASS,PASS
parcachnl_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfioinf2e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabmiscw_ssn_continuity,PASS,PASS
parcabubrcab_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfcamisc_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabubrcab_ssn_continuity,PASS,PASS
parscfioinf1e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabmisce_ssn_continuity,PASS,PASS
parpsf2_ssn_continuity,PASS,PASS
parcabmisce_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parpsf2_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parrclk_ssn_continuity,PASS,PASS
parrclk_stuckat_edt_edt_low_internal_loopback,FAIL,"ERROR:  Clock period error detected, simulation aborted."
pars3m_ssn_continuity,PASS,PASS
parpsf0npktam_ssn_continuity,PASS,PASS
parscfioinf1e_ssn_continuity,PASS,PASS
parcabmiscw_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parpsf0npktam_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinf11_ssn_continuity,PASS,PASS
parcabinf11_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parocs_ssn_continuity,PASS,PASS
parcabinf10_ssn_continuity,PASS,PASS
pargpio1p8_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pargpiod2d_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pargpio1p8_ssn_continuity,PASS,PASS
paroobip_ssn_continuity,PASS,PASS
parfws_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pard2dch1_ssn_continuity,PASS,PASS
parcabinf01_ssn_continuity,PASS,PASS
pars3m_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pard2dch1_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinf01_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pard2dch0_ssn_continuity,PASS,PASS
parcubrmiochb_ssn_continuity,PASS,PASS
parcabinf10_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pard2dch0_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmioinf3w_ssn_continuity,PASS,PASS
parcinf5e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcubrmiochb_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parocs_stuckat_edt_edt_low_internal_loopback,PASS,PASS
paroobmsmram_ssn_continuity,PASS,PASS
parpciegen4top_ssn_continuity,PASS,PASS
paroobip_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pard2dinf0e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pargpiod2d_ssn_continuity,PASS,PASS
parfws_ssn_continuity,PASS,PASS
parcinf5w_ssn_continuity,PASS,PASS
paroobmsmram_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parpciegen4top_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcinf5e_ssn_continuity,PASS,PASS
parcd2dufich1w_ssn_continuity,PASS,PASS
parcgu_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcubrmiocha_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcgu_ssn_continuity,PASS,PASS
parcd2dufich1e_ssn_continuity,PASS,PASS
parcd2dufich1w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcd2dufich1e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcd2dtq_ssn_continuity,PASS,PASS
parcinf5w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcubrmiocha_ssn_continuity,PASS,PASS
parcd2dufich0e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcd2dtq_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinf23e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinf23w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinffivr_ssn_continuity,PASS,PASS
parcabinffivr_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabpwba_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcd2dufich0e_ssn_continuity,PASS,PASS
parcabinf21w_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinf23w_ssn_continuity,PASS,PASS
parcabinf23e_ssn_continuity,PASS,PASS
parcabcrs4x_ssn_continuity,PASS,PASS
parscfubruioadaktype1_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parcabhmaa_ssn_continuity,PASS,PASS
parcabhmab_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabinf21e_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscftqp2p_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscftqio_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscftqp2p_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscftqp2p_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscftqio_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfubrsca_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscftqio_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parcabinf21w_ssn_continuity,PASS,PASS
parscfubrsca_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscftqio_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfubruioadaktype1_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parcabhmaa_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscftqp2p_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parcabinf00_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemmisc_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfubrsca_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemmisc_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemmisc_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfubruioadaktype1_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfsasfrx2x_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemmisc_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parcabcrs4x_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmemmisc_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscftqp2p_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfscatopllcsf1_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfscatopllcsf1_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parcabinf00_ssn_continuity,PASS,PASS
parscfubruioadaktype1_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubrsca_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parcabinf21e_ssn_continuity,PASS,PASS
parscfubrd2d_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscftqio_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfsasfrx2x_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfubrd2d_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfscatopllcsf0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfscatopllcsf0_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parcabhmab_ssn_continuity,PASS,PASS
parscfsasfrx2x_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfubrd2d_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfsasfrx2x_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parscfubrd2d_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parcabama_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parcabcit_ssn_continuity,PASS,PASS
parscfmeminf2e_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubrd2d_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfsasfrx2x_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmeminf2e_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfscatopllcsf1_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmeminffivr0e_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubrsca_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parcabcit_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfubruioadaktype1_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmeminf0w_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmeminf2e_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmeminf2e_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
paraccotc_ssn_continuity,PASS,PASS
paraccotc_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminffivr0e_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
paracciommu_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminf0w_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmeminffivr0e_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
paraccasf_ssn_continuity,PASS,PASS
parscfscatopllcsf0_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfscatopllcsf0_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
paracchap_ssn_continuity,PASS,PASS
parscfmeminf2e_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
paracchap_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminf0w_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
paruboxspk_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
paraccchassis_stuckat_edt_edt_low_internal_loopback,PASS,PASS
paraccasf_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfscatopllcsf1_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
paruboxspk_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
paruboxspk_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfscatopllcsf0_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfscatopllcsf1_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
paruboxspk_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parswinf2_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
paracciommu_ssn_continuity,PASS,PASS
parscfmeminf0w_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parswinf2_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parswinf2_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmeminffivr0e_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
paraccitc_ssn_continuity,PASS,PASS
paruboxspk_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parswinf2_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parcabama_ssn_continuity,PASS,PASS
paraccitc_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parscfmeminf0w_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parsocmiofivrmisc_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parsocrasip_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmeminffivr0e_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parsocmiofivrmisc_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parsocmiofivrmisc_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parsocrasip_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
paraccchassis_ssn_continuity,PASS,PASS
parswinf0_stuckat_edt_edt_low_internal_serial_chain,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parswinf0_stuckat_edt_bypass_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parseinf2_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parseinf2_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parswinf2_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parseinf2_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parseinf2_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parswinf1_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parswinf0_stuckat_edt_edt_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parswinf0_atspeed_edt_edt_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parscfmemch5_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parswinf1_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch5_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parswinf1_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch5_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parswinf1_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch5_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubruiodatatype2_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parswinf0_stuckat_edt_bypass_low_internal_serial_chain,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parscfmemch5_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfubruiodatatype2_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch4_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubruiodatatype2_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parsocrasip_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmeminf0e_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch2s_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfubruiodatatype1_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parsocmiofivrmisc_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parsocrasip_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfubruioadaktype2_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch3n_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch3s_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfubruiodatatype2_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch3s_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfubruioadaktype2_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parsocmiofivrmisc_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch4_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch3s_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parsocrasip_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch2n_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch4_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfubruioadaktype2_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfubruiodatatype1_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubruiodatatype1_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch2n_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch3n_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parseinf2_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfubruioadaktype2_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmeminf0e_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfubruiodatatype1_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch3n_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch2s_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmeminf0e_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch1s_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmeminf0e_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfubruioadaktype2_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch2s_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch0s_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parswinf1_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmeminf0e_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch0s_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch1s_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch1s_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch0s_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch1s_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch3n_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch1n_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch1n_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch3n_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch4_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch3s_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch1n_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch0s_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch1n_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch0s_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch4_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch2n_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfioinf2w_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfubruiodatatype2_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch2s_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch2n_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parseinf1_atspeed_edt_edt_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parseinf1_stuckat_edt_edt_low_internal_serial_chain,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parscfioinf2e_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfmemch1s_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf2e_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf2e_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfioinf2w_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfubruiodatatype1_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf2e_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfmemch1n_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfmemch2s_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf1w_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfhsf_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfmemch2n_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf1e_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfhsf_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfhsf_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfhsf_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfcrsuio_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcrsmem_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfcrsuio_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcrsp2p_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf1w_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf2w_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcrsuio_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfcrsmem_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfcrsmem_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf1e_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf1w_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf0e_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfioinf2w_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcamisc_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfioinf0w_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfhsf_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf0w_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcrsuio_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfioinf1e_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfcamisc_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfcamisc_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfioinf1e_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcmsdummy_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf0w_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfioinf0e_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcmsdummy_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfcrsp2p_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf0e_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf2w_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfcrsuio_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf0e_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfioinf2e_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcms2xcrs2x_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfcamisc_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcmsdummy_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parrclk_stuckat_edt_bypass_low_internal_serial_chain,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parscfioinf0e_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfioinf0w_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfioinf0w_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfioinf1e_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfcrsmem_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parseinf1_stuckat_edt_bypass_low_internal_serial_chain,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parscfcmsdummy_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parscfcms2xcrs2x_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parpsf2_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfcms2xcrs2x_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parrclk_atspeed_edt_edt_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parrclk_stuckat_edt_edt_low_internal_serial_chain,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parpsf2_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parseinf1_stuckat_edt_bypass_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parscfcms2xcrs2x_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parrclk_stuckat_edt_bypass_low_internal_serial_scan,FAIL,"ERROR:  Clock period error detected, simulation aborted."
parpsf2_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfcrsp2p_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parpsf2_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcamisc_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcrsmem_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parpsf0npktam_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfioinf1w_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parscfioinf1w_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parscfcmsdummy_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
pars3m_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
pars3m_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parocs_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
pars3m_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parscfcms2xcrs2x_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parscfcrsp2p_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
